ID,RAdeg,DECdeg,Hmag,PhotFlag,Class_star,AGNflag,zphot,zspec,q_zspec,r_zspec,zbest,zphot_l68,zphot_u68,zphot_l95,zphot_u95,zAGN,M_neb_med,s_neb_med,M_med,s_med,M_14a_cons,M_11a_tau,M_6a_tau^NEB,M_13a_tau,M_12a_tau,M_6a_tau,M_2a_tau,M_15a,M_10c,M_14a_lin,M_14a_deltau,M_14a_tau,M_14a_inctau,M_14a,M_neb_med_lin,s_neb_med_lin,M_med_lin,s_med_lin
33215,215.0767072,52.9302245,26.1066,0,0.43,0,1.255,-99.0,-99,-99,1.255,0.92,2.45,0.33,2.86,-99.0,8.0076,0.175077,7.87163,0.211706,7.8328,8.18233,8.02572,8.17,7.8379,7.90536,7.587,7.78146,8.22,7.69675,7.7424,7.86878,7.7824,7.8329,8.02572,0.15294,7.88945,0.24734
33216,214.9993164,52.8755145,27.1285,0,0.71,0,1.315,-99.0,-99,-99,1.315,0.8,2.7,0.33,3.43,-99.0,7.0732,0.617102,7.86988,0.147448,7.4343,7.65396,6.49234,7.93,7.7928,7.73679,8.107,7.80975,7.16,7.25481,7.31613,7.50136,7.37259,7.43439,7.38188,0.37965,7.93,0.17234
33219,214.8453934,52.766178,27.3616,0,0.84,0,1.76,-99.0,-99,-99,1.76,1.03,4.56,0.36,5.61,-99.0,8.5339,0.25779,8.66938,0.437335,8.21,8.68582,8.61982,8.66,7.828,8.68178,8.999,8.66938,6.8,8.03776,8.12219,8.20966,8.15259,8.21009,8.48648,0.17735,8.67563,0.30331
33223,215.0525237,52.913242,26.9689,0,0.31,0,0.935,-99.0,-99,-99,0.935,1.05,4.96,0.33,5.7,-99.0,7.9433,0.218321,7.8925,0.048047,7.6283,8.04758,7.94335,7.87,7.831,7.954,7.919,7.8694,7.5,7.4862,7.55004,7.65176,7.57358,7.62835,7.88667,0.19787,7.87722,0.05014
33224,214.9782203,52.8606464,27.0669,0,0.9,0,1.933,-99.0,-99,-99,1.933,0.83,3.43,0.29,4.16,-99.0,7.7953,0.617933,7.85297,0.396281,7.8788,8.41137,7.17927,8.29,7.7236,7.58715,7.356,8.17875,8.13,7.74487,7.7754,7.90365,7.82986,7.74487,8.13507,0.40206,7.93857,0.47397
33225,214.8522836,52.7711336,26.5428,0,0.56,0,1.448,-99.0,-99,-99,1.448,0.97,2.46,0.37,3.03,-99.0,8.2488,0.290367,8.53965,0.085114,7.988,8.50963,8.46982,8.59,8.4413,8.50813,8.638,8.45638,7.69,7.85249,7.90995,8.05062,7.9536,7.98808,8.32283,0.25433,8.55069,0.08338
33226,214.9982194,52.8748417,26.7227,0,0.32,0,1.226,-99.0,-99,-99,1.226,0.8,2.34,0.42,2.75,-99.0,7.6231,0.053162,7.94684,0.280477,7.57,7.62791,7.67615,7.91,8.0375,7.87023,7.354,8.02346,7.99,7.42636,7.46336,7.58544,7.52103,7.57007,7.62629,0.05283,7.95357,0.21529
33229,215.2689655,53.0655011,27.0539,0,0.09,0,1.394,-99.0,-99,-99,1.394,1.12,4.92,0.41,5.68,-99.0,8.1325,0.463585,8.59723,0.237531,8.1467,8.59597,7.66894,8.66,8.0986,8.63033,8.55,8.64446,8.86,8.01431,8.07815,8.22382,8.12484,8.22382,8.25614,0.35439,8.59979,0.14993
33231,215.2727911,53.0681549,26.68,0,0.47,0,1.745,-99.0,-99,-99,1.745,0.79,2.82,0.3,3.39,-99.0,8.3479,0.308376,8.37071,0.276134,8.0485,8.64732,8.47567,8.25,8.3665,8.49982,7.797,8.40751,8.07,7.94261,7.97592,8.07702,8.01978,8.04858,8.44384,0.26025,8.33586,0.20241
33233,214.9483216,52.8395138,26.7683,0,0.01,0,3.9,-99.0,-99,-99,3.9,1.43,4.99,0.69,5.66,-99.0,9.1463,0.548306,9.60467,0.288744,9.5516,9.64214,8.6504,9.38,9.7585,9.25334,9.956,9.45591,9.71,9.43182,9.47378,9.58769,9.51195,9.43182,9.38326,0.25338,9.68619,0.32241
33234,215.1725763,52.9979207,27.2725,0,0.68,0,2.635,-99.0,-99,-99,2.635,1.44,3.05,0.44,3.48,-99.0,7.9937,0.051717,8.0458,0.289931,7.9493,7.98693,8.05154,8.55,8.054,8.02119,7.763,7.97519,7.52,7.77632,7.82183,7.98126,7.89223,7.94938,8.00341,0.05272,8.01879,0.48324
33235,215.2305214,53.0386257,27.3673,0,0.78,0,1.848,-99.0,-99,-99,1.848,1.04,2.71,0.43,3.33,-99.0,7.719,0.119078,8.01771,0.214172,7.6159,7.82213,7.61585,8.15,7.9181,7.81816,8.332,7.88541,7.69,7.46275,7.51443,7.64594,7.56464,7.61602,7.73112,0.13231,8.03755,0.19304
33238,215.1387016,52.9741437,27.1483,0,0.97,0,2.598,-99.0,-99,-99,2.598,1.25,3.94,0.46,5.42,-99.0,8.7187,0.256819,9.14652,0.094434,8.7187,8.6925,9.14983,9.27,9.1336,9.15473,9.224,9.02305,9.52,8.60935,8.67588,8.7339,8.7009,8.71879,8.71868,0.43345,9.19074,0.09203
33240,214.8744341,52.7870693,27.0467,0,0.01,0,2.912,-99.0,-99,-99,2.912,1.13,4.94,0.42,5.68,-99.0,9.0277,0.416431,9.17773,0.489663,9.1835,9.52848,8.69949,9.64,8.8906,8.60895,9.721,9.46486,8.94,9.05746,9.11826,9.21107,9.14857,9.05746,9.28749,0.41493,9.47983,0.32805
33242,214.7371072,52.6890551,27.0087,0,0.94,0,1.531,-99.0,-99,-99,1.531,0.84,3.5,0.29,4.43,-99.0,7.6085,0.397262,7.67733,0.200795,7.7469,7.99761,7.21932,8.02,7.812,7.66162,7.479,7.67733,7.57,7.6181,7.66157,7.77988,7.71868,7.74696,7.76351,0.32252,7.74659,0.24087
33243,214.8135606,52.7437507,26.9922,0,0.29,0,2.345,-99.0,-99,-99,2.345,0.76,2.92,0.29,3.66,-99.0,8.3979,0.341247,8.72348,0.562293,8.0934,8.66453,8.70252,8.85,8.762,8.69836,7.5,8.68495,8.09,7.96311,8.00628,8.12871,8.05522,8.09348,8.49699,0.28812,8.69836,0.2089
33248,214.9260585,52.823925,27.1873,0,0.87,0,2.484,-99.0,-99,-99,2.484,0.9,3.58,0.29,4.38,-99.0,8.3428,0.177251,8.32395,0.545595,8.1188,8.40445,8.44342,8.58,8.6563,8.29026,7.299,8.35765,7.99,7.97787,8.01939,8.1697,8.07924,8.11889,8.31075,0.13418,8.35765,0.32808
33249,214.8351494,52.7592115,26.5512,0,0.03,0,1.553,-99.0,-99,-99,1.553,1.27,2.52,0.77,2.84,-99.0,7.7843,0.104828,8.06625,0.15833,7.6801,7.80372,7.88852,8.18,8.0563,7.9525,8.32,7.95125,7.81,7.52325,7.5768,7.71834,7.62483,7.68016,7.80372,0.09556,8.08098,0.18231
33252,214.9924858,52.8711043,26.7176,0,0.12,0,2.322,-99.0,-99,-99,2.322,0.73,3.07,0.26,3.63,-99.0,8.0854,0.432927,7.98198,0.137159,8.0854,8.21142,7.40654,8.2,8.0805,7.96914,7.83,7.99482,8.4,7.95777,7.99155,8.10769,8.04558,8.08549,7.97362,0.28346,8.02838,0.13495
33256,215.0068624,52.8812958,26.3546,0,0.65,0,1.587,-99.0,-99,-99,1.587,0.84,2.55,0.28,3.1,-99.0,8.3224,0.151197,8.41774,0.246684,8.1813,8.4835,8.32243,8.52,8.3225,8.3438,8.894,8.31549,6.96,8.05991,8.12875,8.24414,8.14851,8.24414,8.35818,0.14662,8.61607,0.48702
33257,214.9101301,52.8126853,27.447,0,0.82,0,2.967,-99.0,-99,-99,2.967,0.87,3.83,0.29,4.59,-99.0,8.2365,0.072787,8.35087,0.349541,8.1827,8.32322,8.22011,8.3,8.8906,8.24846,8.555,7.96249,8.21,8.024,8.08319,8.2309,8.12719,8.18278,8.25861,0.07284,8.32721,0.52579
33260,214.8355651,52.7596499,25.829,0,0.22,0,2.287,-99.0,-99,-99,2.287,0.79,3.0,0.23,3.64,-99.0,8.8541,0.211804,8.95963,0.086738,8.5799,8.95031,8.94305,8.99,8.8507,9.06856,8.929,8.88454,8.27,8.44696,8.49621,8.61764,8.5389,8.57999,8.80345,0.14424,8.96057,0.09188
33261,214.7629846,52.7077949,27.1939,0,0.9,0,2.447,-99.0,-99,-99,2.447,0.95,4.09,0.33,5.14,-99.0,7.7159,0.040779,7.90036,0.531868,7.7453,7.72566,7.66689,7.9,8.4758,6.9944,7.911,7.90072,7.03,7.56746,7.63543,7.84324,7.69745,7.74535,7.72566,0.04046,7.90036,0.59414
33262,214.733875,52.6869455,27.4088,2,0.96,0,1.013,-99.0,-99,-99,1.013,0.88,4.0,0.28,5.18,-99.0,7.7766,0.263277,7.68825,0.274802,7.4349,7.9527,7.77663,7.37,7.7837,7.80767,8.101,7.56882,6.9,7.2849,7.34623,7.44764,7.37328,7.2849,7.76679,0.23211,7.78982,0.3386
33263,215.23065,53.0390503,26.5501,0,0.89,0,2.195,-99.0,-99,-99,2.195,1.21,2.84,0.56,3.4,-99.0,8.645,0.418821,9.05372,0.50924,8.282,9.00802,9.00689,9.04,9.0801,9.02735,7.922,9.08934,8.91,8.13826,8.18317,8.31454,8.22916,8.28214,8.78179,0.20382,9.03372,0.18322
33265,214.9233957,52.8222298,26.9114,0,0.02,0,1.115,-99.0,-99,-99,1.115,0.86,2.57,0.39,3.8,-99.0,7.116,0.097234,7.43862,0.117316,7.2118,7.02024,7.1452,7.62,7.3645,7.49234,0.0,7.38489,8.66,7.03787,7.08934,7.2509,7.15822,7.21186,7.12647,0.08727,7.49234,0.12596
33266,214.7466099,52.69614,26.6897,0,0.74,0,1.4,-99.0,-99,-99,1.4,1.11,4.86,0.4,5.66,-99.0,8.4101,0.122171,8.25113,0.18451,8.3016,8.50752,8.51851,8.53,8.2322,8.02202,8.346,8.25744,8.9,8.16562,8.21374,8.35941,8.27059,8.30173,8.46753,0.11897,8.25126,0.21055
33267,215.2053561,53.0213548,26.9575,0,0.07,0,2.669,-99.0,-99,-99,2.669,0.96,4.12,0.31,5.39,-99.0,8.4763,0.037464,8.5746,0.187498,8.4756,8.47628,8.54083,8.73,8.3472,8.46598,8.802,8.53886,8.45,8.35849,8.42407,8.51636,8.43241,8.51636,8.50944,0.04039,8.6316,0.18883
33268,215.1657475,52.9935745,26.3144,0,0.26,0,0.24,-99.0,-99,-99,0.24,0.78,4.3,0.24,5.53,-99.0,6.9207,0.432494,6.79839,0.486165,6.5065,7.33486,7.1364,7.25,6.8244,6.35603,6.205,7.24075,7.79,6.46864,6.5049,6.56662,6.49487,6.56662,7.1364,0.32303,6.98224,0.34783
33275,215.2464767,53.0502987,27.1187,0,0.44,0,2.605,-99.0,-99,-99,2.605,1.17,3.07,0.42,3.57,-99.0,8.6069,0.369143,8.78597,0.314483,8.0642,8.60692,8.76908,8.72,8.8561,8.78597,8.908,8.13248,6.91,7.91698,7.9714,8.11533,8.00919,8.06434,8.60692,0.20818,8.79336,0.19176
33276,215.040911,52.9056477,26.6215,0,0.51,0,0.909,-99.0,-99,-99,0.909,0.66,2.92,0.24,3.97,-99.0,8.031,0.369932,8.01619,0.252302,7.4009,8.05177,8.031,7.98,7.9576,8.01452,8.56,8.05572,7.86,7.27644,7.31934,7.42088,7.34427,7.40099,7.83832,0.30919,8.01951,0.49113
33277,214.7902649,52.7274976,26.3194,0,0.6,0,1.95,-99.0,-99,-99,1.95,0.95,2.45,0.42,2.79,-99.0,8.0408,0.156251,8.32943,0.149612,8.0571,8.19679,7.88485,8.25,8.545,8.16017,8.395,8.40887,8.64,7.94465,7.96962,8.06947,8.0276,8.05718,8.06825,0.14973,8.36621,0.13993
33278,214.9657616,52.852457,26.9436,0,0.06,0,1.718,-99.0,-99,-99,1.718,0.8,2.9,0.29,3.88,-99.0,8.2685,0.171036,8.2365,0.039697,7.9868,8.26851,8.29579,8.21,8.209,8.30168,8.264,8.22981,7.9,7.8848,7.92029,8.00827,7.95599,7.98695,8.15012,0.16194,8.25781,0.04038
33279,215.2268094,53.0365545,27.1449,0,0.0,0,6.493,-99.0,-99,-99,6.493,1.07,4.98,0.44,5.69,-99.0,9.2131,0.056717,9.43585,0.053146,9.1752,9.26541,9.16077,9.45,9.5276,9.39915,9.401,9.4217,9.69,8.96096,9.04378,9.15752,9.09537,9.17528,9.21623,0.05677,9.42619,0.05691
33282,215.1996796,53.0175768,26.7853,0,0.6,0,1.43,-99.0,-99,-99,1.43,0.79,2.5,0.3,3.12,-99.0,7.8385,0.22031,8.21168,0.226258,7.6376,7.99496,8.03941,8.08,8.35,8.07335,8.522,7.98056,8.54,7.48321,7.5173,7.70083,7.5844,7.70083,8.01776,0.20158,8.23565,0.25214
33283,214.9715003,52.8565948,26.7499,0,0.64,0,1.71,-99.0,-99,-99,1.71,0.87,2.27,0.37,2.83,-99.0,8.0491,0.088857,8.17655,0.18176,7.9605,8.1382,8.04883,8.22,8.1113,8.2418,8.499,8.01494,7.67,7.83538,7.87707,7.98699,7.91855,7.96059,8.04883,0.08877,8.18143,0.20698
33284,215.2271701,53.0369007,26.9373,0,0.88,0,1.567,-99.0,-99,-99,1.567,0.77,3.06,0.28,5.23,-99.0,8.1054,0.037676,8.26879,0.288901,8.0681,8.14272,8.09656,8.34,8.0077,8.13162,8.757,8.19758,7.86,7.95716,7.99994,8.12089,8.03746,8.12089,8.11367,0.03863,8.24819,0.45602
33285,215.0721577,52.9278603,26.7852,4,0.09,0,0.71,-99.0,-99,-99,0.71,0.85,4.09,0.28,5.01,-99.0,7.2891,0.140634,7.30663,0.267999,7.1487,7.3048,7.42943,7.48,7.2582,6.78937,7.348,7.36212,7.36,7.01629,7.08613,7.2198,7.09429,7.14884,7.31138,0.1357,7.31326,0.17944
33288,215.1241434,52.9645971,27.317,0,0.7,0,2.227,-99.0,-99,-99,2.227,1.21,3.38,0.48,5.21,-99.0,8.4432,0.414861,8.95268,0.126876,8.0374,8.59218,8.84905,8.84,9.0141,8.87163,9.085,8.78004,9.02,7.98274,7.94947,8.09935,8.04033,8.03746,8.61033,0.32502,8.92434,0.12955
33291,214.9791246,52.8621547,26.9557,0,0.87,0,1.57,-99.0,-99,-99,1.57,0.79,3.26,0.28,4.62,-99.0,8.0051,0.147426,8.08028,0.08531,7.8669,8.14336,8.09377,8.17,7.9678,8.11992,8.139,8.02156,7.57,7.75182,7.79512,7.90378,7.81718,7.86695,8.02675,0.14016,8.12956,0.08282
33294,215.0665827,52.9240953,26.8685,0,0.93,0,1.426,-99.0,-99,-99,1.426,0.77,3.38,0.26,4.99,-99.0,7.9336,0.165268,8.0751,0.131051,7.7793,8.08785,8.03623,8.14,8.0102,8.07188,8.322,8.00303,8.04,7.64807,7.72429,7.85953,7.74631,7.7794,7.96042,0.15563,8.15124,0.16356
33296,214.9712883,52.856727,26.4612,0,0.19,0,2.01,-99.0,-99,-99,2.01,0.93,3.12,0.27,3.77,-99.0,8.4993,0.144841,8.335,0.172562,8.3234,8.53719,8.59956,8.56,8.2684,8.31911,8.11,8.45073,8.41,8.19819,8.2573,8.34824,8.28067,8.32349,8.53719,0.12913,8.3448,0.19206
33297,215.1552315,52.9866631,26.7339,0,0.83,0,1.24,-99.0,-99,-99,1.24,0.84,3.88,0.3,5.68,-99.0,7.4307,0.346587,7.89749,0.480667,7.5667,7.29476,6.87852,8.0,8.5024,7.89104,7.162,7.79499,8.5,7.43912,7.47322,7.61215,7.51895,7.43912,7.29476,0.25325,7.90948,0.65848
33298,215.2423693,53.0478148,27.2358,0,0.0,0,2.27,-99.0,-99,-99,2.27,0.92,3.41,0.32,4.13,-99.0,8.2529,0.402481,8.6498,0.245989,7.9012,8.60465,8.59173,8.63,8.6203,8.6696,9.19,8.64626,5.62,7.75065,7.79373,7.94726,7.86122,7.90126,8.38205,0.3298,8.65808,0.47423
33301,214.9802697,52.8631625,26.9137,0,0.72,0,1.847,-99.0,-99,-99,1.847,1.12,2.8,0.39,3.79,-99.0,8.2699,0.284221,8.6193,0.138589,7.9977,8.54201,8.41179,8.71,8.5691,8.4456,8.793,8.54175,9.02,7.88784,7.90765,8.05926,7.94977,7.99781,8.38203,0.22704,8.63397,0.13571
33302,214.8875398,52.7973186,27.3858,0,0.94,0,2.795,-99.0,-99,-99,2.795,1.08,4.79,0.36,5.62,-99.0,8.6014,0.107077,8.587,0.242955,8.5301,8.74064,8.60141,8.92,8.254,8.60692,8.505,8.67256,7.51,8.41096,8.39667,8.52891,8.46807,8.53022,8.64801,0.10636,8.70382,0.24212
33303,214.8670076,52.7826999,26.7744,0,0.38,0,1.553,-99.0,-99,-99,1.553,1.33,2.17,0.99,2.5,-99.0,7.4104,0.249185,7.7695,0.082,7.6798,7.38907,7.18384,7.83,7.8955,7.70209,7.709,7.78808,7.74,7.53697,7.55104,7.68854,7.64129,7.53697,7.49904,0.23103,7.7737,0.07972
33306,214.8034229,52.7374411,27.0699,0,0.74,0,1.373,-99.0,-99,-99,1.373,0.95,4.04,0.32,5.27,-99.0,7.2889,0.667541,7.58,0.373965,7.5737,7.93593,6.64197,7.58,7.5805,7.21032,8.231,7.49721,6.57,7.41832,7.46036,7.57428,7.51743,7.41832,7.65643,0.39469,7.561,0.71816
33308,215.0862501,52.9382529,27.0046,0,0.87,0,2.043,-99.0,-99,-99,2.043,1.34,3.27,0.61,4.1,-99.0,8.5039,0.422003,8.88955,0.098292,8.1171,8.79642,8.89059,8.86,8.8746,8.87743,9.097,8.9191,8.95,7.98825,8.06056,8.1453,8.09196,8.11724,8.65718,0.32326,8.89876,0.12108
33309,214.8056592,52.739094,26.7792,0,0.96,0,1.511,-99.0,-99,-99,1.511,0.85,2.74,0.35,3.23,-99.0,7.7755,0.129341,8.1103,0.141418,7.657,7.86512,7.89404,8.11,8.0766,8.09552,8.413,8.1112,7.0,7.50384,7.54079,7.68099,7.60472,7.65706,7.79148,0.11408,8.1106,0.20122
33311,214.8062331,52.7395208,26.8503,0,0.84,0,1.751,-99.0,-99,-99,1.751,0.94,4.26,0.31,5.59,-99.0,8.1687,0.305255,8.50382,0.106991,7.899,8.43848,8.41614,8.6,8.5286,8.3969,8.674,8.47904,7.7,7.75438,7.76915,7.90739,7.87034,7.89905,8.24761,0.26756,8.55718,0.10398
33313,215.1418021,52.9775313,27.319,0,0.57,0,1.405,-99.0,-99,-99,1.405,0.91,3.99,0.32,4.93,-99.0,6.8411,0.464595,7.37879,0.214624,7.4303,7.15748,6.52466,7.54,7.3778,7.03141,0.0,7.38175,7.53,7.29824,7.3606,7.48203,7.38084,7.29824,7.18014,0.33853,7.37978,0.18729
33314,214.8783058,52.7910595,27.499,0,0.73,0,1.738,-99.0,-99,-99,1.738,0.92,3.71,0.32,5.27,-99.0,7.6776,0.096733,7.78822,0.075881,7.5624,7.75457,7.67761,7.89,7.8344,7.82808,7.702,7.74205,7.71,7.40568,7.42731,7.60859,7.50166,7.56247,7.66902,0.09284,7.80609,0.07752
33317,214.9814036,52.8643363,27.5183,0,0.68,0,0.944,-99.0,-99,-99,0.944,1.1,4.87,0.36,5.64,-99.0,7.4989,0.251192,7.53672,0.317371,7.2376,7.73942,7.5092,7.61,7.6328,7.46345,6.877,7.57992,7.54,7.13446,7.20287,7.32208,7.23296,7.2377,7.55729,0.25447,7.53431,0.18016
33319,214.8838815,52.7951265,27.5212,0,0.88,0,1.53,-99.0,-99,-99,1.53,0.99,3.69,0.35,5.4,-99.0,7.8767,0.302719,7.92352,0.310721,7.6124,8.14108,8.13226,8.19,7.8119,8.01662,7.387,8.03515,6.8,7.45267,7.49137,7.62153,7.54965,7.6125,7.95266,0.26859,7.95245,0.23828
33324,214.9040303,52.8095697,26.5101,0,0.24,0,1.483,-99.0,-99,-99,1.483,0.74,2.64,0.28,3.2,-99.0,7.5327,0.543659,8.06905,0.292826,7.7935,8.05508,7.0103,8.12,7.9262,8.12678,8.674,8.01132,7.27,7.64277,7.69918,7.83768,7.74648,7.7936,7.79253,0.36243,8.1234,0.55971
33326,214.9139795,52.8166801,27.0613,0,0.53,0,1.575,-99.0,-99,-99,1.575,0.77,2.94,0.29,3.6,-99.0,7.8672,0.201595,7.97345,0.08756,7.67,7.93965,8.06446,7.98,8.074,7.94171,7.83,7.9669,7.78,7.53063,7.58244,7.70057,7.62587,7.67013,7.91056,0.18551,7.96791,0.08615
33327,215.2231991,53.035032,27.2373,0,0.79,0,3.265,-99.0,-99,-99,3.265,0.74,3.81,0.26,4.32,-99.0,8.0998,0.293526,8.19131,0.382015,8.3418,8.14629,7.7647,8.32,8.0331,7.85138,8.842,8.09216,7.97,8.17674,8.22903,8.37982,8.28041,8.34195,8.14629,0.25247,8.19982,0.70897
33330,214.9798471,52.8634936,26.1729,0,0.02,0,1.452,-99.0,-99,-99,1.452,0.91,2.81,0.3,3.2,-99.0,7.5786,0.589624,8.1407,0.286565,7.9177,8.13479,7.02243,8.15,8.1407,8.06296,8.608,7.81652,8.14,7.77866,7.82057,7.94435,7.87078,7.77866,7.86606,0.35123,8.14538,0.41435
33331,214.7786557,52.720331,25.9045,0,0.58,0,1.74,-99.0,-99,-99,1.74,1.15,2.84,0.38,3.25,-99.0,8.6803,0.223178,8.43529,0.113547,8.5543,8.46933,8.89132,8.56,8.4783,8.28375,8.521,8.37094,8.66,8.45565,8.48023,8.5677,8.525,8.55445,8.6508,0.2128,8.47568,0.10967
33332,214.9088872,52.8131911,27.3062,0,0.88,0,1.669,-99.0,-99,-99,1.669,0.98,1.93,0.55,2.55,-99.0,7.4805,0.420159,7.98359,0.07596,7.8098,7.85522,7.10585,8.01,7.9443,7.95718,8.117,7.93165,7.96,7.70222,7.71907,7.82235,7.78053,7.70222,7.62537,0.33077,7.98439,0.08555
33333,215.1932213,53.0141034,26.2601,0,0.05,0,1.636,-99.0,-99,-99,1.636,1.26,2.3,0.87,2.67,-99.0,8.1925,0.185898,8.37035,0.066649,8.0129,8.27542,8.37218,8.45,8.3706,8.2907,8.428,8.32787,6.74,7.86691,7.94821,8.06604,7.96376,8.06604,8.22868,0.17242,8.37412,0.06618
33334,215.1981453,53.0175786,26.8488,0,0.64,0,1.756,-99.0,-99,-99,1.756,0.99,2.74,0.32,3.48,-99.0,8.0339,0.110626,8.16316,0.306428,7.9263,7.98916,8.14145,8.26,8.6065,8.12123,7.765,8.06633,6.69,7.80129,7.85071,7.97431,7.89384,7.97431,8.04707,0.12566,8.12123,0.46651
33335,214.9800356,52.863732,26.0238,0,0.53,0,1.821,-99.0,-99,-99,1.821,1.23,2.47,0.67,2.83,-99.0,8.5353,0.297812,8.77617,0.444998,8.2824,8.80772,8.78824,8.92,8.6901,8.88434,7.864,8.86223,8.48,8.15815,8.21396,8.31298,8.24071,8.28254,8.62008,0.17853,8.79799,0.21784
33336,215.1060474,52.9528309,27.1091,0,0.7,0,0.9,-99.0,-99,-99,0.9,1.09,4.94,0.35,5.7,-99.0,7.6414,0.381932,7.91215,0.183874,7.6583,8.02321,7.25959,8.07,7.8358,7.65244,0.0,7.98849,8.44,7.52664,7.57232,7.73684,7.60685,7.65836,7.79123,0.31366,7.91882,0.16702
33338,215.2269323,53.0378205,27.0561,0,0.89,0,6.796,-99.0,-99,-99,6.796,1.62,2.88,1.2,4.27,-99.0,9.7267,0.075872,9.58596,0.225336,9.8023,9.65115,9.71542,9.75,9.6226,9.53326,9.167,9.65472,10.04,9.62986,9.70578,9.8071,9.72042,9.80246,9.73328,0.07552,9.58022,0.1729
33339,214.8725516,52.7874191,26.6926,0,0.17,0,2.024,-99.0,-99,-99,2.024,0.95,2.87,0.36,3.48,-99.0,8.7706,0.430873,8.81268,0.36808,8.0272,8.77062,8.77641,8.79,8.8072,8.84336,9.627,8.78201,7.95,7.89853,7.94673,8.07603,7.98951,8.02734,8.54659,0.34702,8.8175,0.36808
33345,214.9939017,52.873716,26.5012,0,0.59,0,1.498,-99.0,-99,-99,1.498,0.8,2.43,0.28,3.03,-99.0,7.9282,0.172955,8.20287,0.106101,7.7675,8.03913,8.08884,8.27,8.1251,8.18837,8.334,8.07173,7.39,7.63004,7.69358,7.80963,7.72455,7.76763,7.95725,0.13439,8.20357,0.11328
33347,214.8580269,52.7772157,26.9764,0,0.62,0,0.765,-99.0,-99,-99,0.765,0.93,4.27,0.3,5.35,-99.0,7.225,0.330562,7.07757,0.571537,7.0737,6.9062,7.54382,7.07,7.085,6.99804,8.335,7.08515,5.17,6.96604,7.01829,7.13082,7.05976,7.07379,7.33282,0.29411,7.085,0.35161
33348,214.8148544,52.7464576,27.0872,0,0.89,0,1.73,-99.0,-99,-99,1.73,0.87,3.15,0.37,3.99,-99.0,7.1285,0.27269,7.68994,0.644018,7.3769,6.93374,6.88007,7.03,7.0252,6.94988,8.43,6.96356,6.57,7.21416,7.23513,7.39999,7.31513,7.21416,6.93374,0.46021,6.99805,0.64402
33349,215.1423634,52.9786153,26.8579,0,0.48,0,2.445,-99.0,-99,-99,2.445,0.86,3.81,0.29,5.18,-99.0,8.5004,0.108264,8.63886,0.270317,8.395,8.54363,8.60574,8.77,8.3856,8.62397,9.086,8.50772,8.55,8.28232,8.3449,8.44961,8.35289,8.44961,8.52861,0.10494,8.61901,0.35376
33350,214.9371982,52.8335487,27.4745,0,0.79,0,2.526,-99.0,-99,-99,2.526,0.95,3.21,0.34,4.08,-99.0,7.9224,0.120746,8.25445,0.225958,7.8168,8.0281,8.02366,8.18,8.3289,8.13418,8.589,7.99531,8.58,7.65211,7.707,7.87355,7.76146,7.81688,7.93517,0.10612,8.18,0.28394
33351,215.0909442,52.9423711,26.9851,0,0.54,0,1.762,-99.0,-99,-99,1.762,0.83,2.75,0.31,3.42,-99.0,7.881,0.080083,7.9074,0.099736,7.8016,7.96033,7.86231,8.01,7.8882,7.97658,7.766,7.83821,7.37,7.67747,7.70752,7.82834,7.76494,7.80172,7.91408,0.07981,7.88393,0.09712
33354,214.9518173,52.8440101,26.0871,0,0.41,0,2.147,-99.0,-99,-99,2.147,1.06,2.82,0.3,3.24,-99.0,8.3929,0.734631,8.55859,0.143017,8.3929,8.58653,7.2284,8.71,8.3951,8.54481,8.755,8.57237,7.72,8.25991,8.31763,8.44023,8.3479,8.44023,8.30413,0.40186,8.58049,0.13734
33355,215.2045883,53.0224356,27.0569,0,0.62,0,1.707,-99.0,-99,-99,1.707,1.6,1.76,1.07,1.79,-99.0,8.2466,0.423141,8.30492,0.097556,8.2205,8.27271,7.51508,8.46,8.2101,8.30492,8.253,8.3612,8.03,8.10009,8.11737,8.23776,8.18946,8.10009,8.04162,0.33077,8.3077,0.10594
33356,214.8829421,52.7951302,27.0933,0,0.86,0,2.26,-99.0,-99,-99,2.26,1.04,4.76,0.34,5.66,-99.0,7.6302,0.74582,8.49544,0.255133,8.1388,8.3158,6.94463,8.55,8.8145,8.17638,8.468,8.24428,8.67,8.04137,8.04367,8.23229,8.1129,8.04137,7.95687,0.40482,8.46941,0.3296
33358,214.8405348,52.7649361,26.998,0,0.89,0,2.188,-99.0,-99,-99,2.188,0.94,2.84,0.39,3.47,-99.0,8.5257,0.416151,8.6843,0.257043,7.9924,8.68664,8.73703,8.72,8.7293,8.78781,8.157,8.64395,8.62,7.86048,7.89475,8.03095,7.95473,7.99247,8.50789,0.32768,8.66424,0.16453
33359,215.1809488,53.0058783,26.707,0,0.36,0,2.772,-99.0,-99,-99,2.772,0.99,3.21,0.29,3.93,-99.0,8.4446,0.197447,8.58588,0.050363,8.5889,8.44458,8.19838,8.64,8.5097,8.57171,8.618,8.60006,8.68,8.48475,8.50707,8.60678,8.56557,8.48475,8.43611,0.18135,8.58611,0.04903
